group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 10 part two including part one to find target,,,,,57113800.0,ns,11078
day 10 part two including part one to find target,,,,,58971600.0,ns,11269
day 10 part two including part one to find target,,,,,59506400.0,ns,11460
day 10 part two including part one to find target,,,,,60385700.0,ns,11651
day 10 part two including part one to find target,,,,,62316100.0,ns,11842
day 10 part two including part one to find target,,,,,62625700.0,ns,12033
day 10 part two including part one to find target,,,,,66473100.0,ns,12224
day 10 part two including part one to find target,,,,,66007700.0,ns,12415
day 10 part two including part one to find target,,,,,69375200.0,ns,12606
day 10 part two including part one to find target,,,,,74721200.0,ns,12797
day 10 part two including part one to find target,,,,,71751300.0,ns,12988
day 10 part two including part one to find target,,,,,75012900.0,ns,13179
day 10 part two including part one to find target,,,,,71894100.0,ns,13370
day 10 part two including part one to find target,,,,,75209100.0,ns,13561
day 10 part two including part one to find target,,,,,78603200.0,ns,13752
day 10 part two including part one to find target,,,,,78433100.0,ns,13943
day 10 part two including part one to find target,,,,,75119500.0,ns,14134
day 10 part two including part one to find target,,,,,75324800.0,ns,14325
day 10 part two including part one to find target,,,,,80198000.0,ns,14516
day 10 part two including part one to find target,,,,,80456500.0,ns,14707
day 10 part two including part one to find target,,,,,82707700.0,ns,14898
day 10 part two including part one to find target,,,,,84026200.0,ns,15089
day 10 part two including part one to find target,,,,,85020100.0,ns,15280
day 10 part two including part one to find target,,,,,84050400.0,ns,15471
day 10 part two including part one to find target,,,,,86627900.0,ns,15662
day 10 part two including part one to find target,,,,,103210600.0,ns,15853
day 10 part two including part one to find target,,,,,89944500.0,ns,16044
day 10 part two including part one to find target,,,,,90507100.0,ns,16235
day 10 part two including part one to find target,,,,,91624600.0,ns,16426
day 10 part two including part one to find target,,,,,94496300.0,ns,16617
day 10 part two including part one to find target,,,,,100666600.0,ns,16808
day 10 part two including part one to find target,,,,,94767000.0,ns,16999
day 10 part two including part one to find target,,,,,92636600.0,ns,17190
day 10 part two including part one to find target,,,,,93893300.0,ns,17381
day 10 part two including part one to find target,,,,,104044000.0,ns,17572
day 10 part two including part one to find target,,,,,93110500.0,ns,17763
day 10 part two including part one to find target,,,,,93764100.0,ns,17954
day 10 part two including part one to find target,,,,,97258300.0,ns,18145
day 10 part two including part one to find target,,,,,101535200.0,ns,18336
day 10 part two including part one to find target,,,,,106762600.0,ns,18527
day 10 part two including part one to find target,,,,,103056400.0,ns,18718
day 10 part two including part one to find target,,,,,103497500.0,ns,18909
day 10 part two including part one to find target,,,,,105313700.0,ns,19100
